Subject,X,Y,Z,Pressure,GripAngle,Timestamp,Test_ID,PWP
7,199,203,0,6,1820,0,0,0
7,199,203,0,9,1820,7,0,0
7,199,202,0,9,1820,14,0,0
7,199,202,0,6,1810,21,0,0
7,199,202,0,10,1810,28,0,0
7,199,202,0,9,1810,35,0,0
7,199,202,0,14,1820,42,0,0
7,199,202,0,29,1820,49,0,0
7,199,202,0,33,1820,57,0,0
7,199,202,0,37,1820,64,0,0
7,199,202,0,39,1820,71,0,0
7,199,202,0,35,1820,78,0,0
7,199,202,0,38,1820,85,0,0
7,199,202,0,38,1810,92,0,0
7,199,202,0,38,1810,99,0,0
7,199,202,0,50,1810,106,0,0
7,199,202,0,68,1810,113,0,0
7,199,202,0,91,1820,120,0,0
7,199,202,0,115,1820,127,0,0
7,199,202,0,127,1820,134,0,0
7,199,202,0,144,1820,141,0,0
7,199,202,0,165,1810,148,0,0
7,199,202,0,168,1810,155,0,0
7,199,202,0,184,1800,162,0,0
7,199,202,0,200,1800,169,0,0
7,199,202,0,206,1810,176,0,0
7,199,202,0,214,1810,183,0,0
7,198,202,0,217,1810,190,0,0
7,198,202,0,217,1820,197,0,0
7,198,202,0,223,1820,204,0,0
7,198,202,0,223,1820,211,0,0
7,198,202,0,227,1830,218,0,0
7,198,202,0,232,1820,225,0,0
7,198,203,0,228,1810,232,0,0
7,198,203,0,231,1810,240,0,0
7,198,203,0,235,1820,247,0,0
7,198,203,0,232,1820,254,0,0
7,198,203,0,241,1820,261,0,0
7,199,204,0,244,1810,268,0,0
7,199,204,0,244,1800,275,0,0
7,199,204,0,264,1800,282,0,0
7,199,204,0,270,1800,289,0,0
7,199,204,0,270,1800,296,0,0
7,199,204,0,297,1800,303,0,0
7,199,204,0,304,1800,310,0,0
7,199,204,0,314,1810,317,0,0
7,199,204,0,319,1810,324,0,0
7,199,204,0,315,1800,331,0,0
7,199,204,0,321,1800,338,0,0
7,199,204,0,320,1800,345,0,0
7,199,204,0,318,1800,352,0,0
7,199,204,0,324,1800,359,0,0
7,199,204,0,321,1800,366,0,0
7,199,204,0,328,1810,373,0,0
7,199,204,0,344,1810,380,0,0
7,200,204,0,345,1800,387,0,0
7,200,204,0,350,1800,394,0,0
7,200,204,0,358,1800,401,0,0
7,200,204,0,359,1800,408,0,0
7,200,204,0,368,1810,415,0,0
7,201,204,0,370,1810,422,0,0
7,201,204,0,370,1800,430,0,0
7,201,204,0,377,1800,437,0,0
7,201,204,0,376,1800,444,0,0
7,201,204,0,376,1800,451,0,0
7,201,203,0,382,1810,458,0,0
7,201,203,0,378,1810,465,0,0
7,201,203,0,379,1810,472,0,0
7,202,203,0,382,1800,479,0,0
7,202,202,0,377,1800,486,0,0
7,202,202,0,381,1800,493,0,0
7,203,201,0,381,1800,500,0,0
7,203,200,0,378,1810,507,0,0
7,203,200,0,382,1810,514,0,0
7,204,200,0,381,1810,521,0,0
7,204,199,0,379,1800,528,0,0
7,205,199,0,385,1800,535,0,0
7,205,198,0,379,1800,542,0,0
7,205,198,0,381,1810,549,0,0
7,206,197,0,386,1810,556,0,0
7,206,197,0,379,1830,563,0,0
7,206,196,0,384,1830,570,0,0
7,206,196,0,385,1840,577,0,0
7,206,195,0,381,1840,584,0,0
7,205,194,0,386,1830,591,0,0
7,205,194,0,385,1830,598,0,0
7,205,193,0,381,1820,605,0,0
7,205,193,0,387,1820,613,0,0
7,204,192,0,381,1830,620,0,0
7,204,192,0,382,1830,627,0,0
7,203,191,0,386,1830,634,0,0
7,203,191,0,379,1830,641,0,0
7,202,191,0,384,1830,648,0,0
7,201,190,0,386,1830,655,0,0
7,201,190,0,379,1830,662,0,0
7,200,190,0,386,1820,669,0,0
7,200,189,0,385,1830,676,0,0
7,199,189,0,382,1830,683,0,0
7,198,189,0,386,1830,690,0,0
7,198,188,0,382,1830,697,0,0
7,197,188,0,384,1830,704,0,0
7,196,188,0,386,1830,711,0,0
7,195,188,0,381,1830,718,0,0
7,195,187,0,384,1830,725,0,0
7,194,187,0,386,1830,732,0,0
7,193,187,0,380,1850,739,0,0
7,192,187,0,385,1840,746,0,0
7,192,187,0,386,1850,753,0,0
7,191,187,0,382,1850,760,0,0
7,190,187,0,387,1830,767,0,0
7,190,187,0,382,1830,774,0,0
7,189,187,0,384,1840,781,0,0
7,188,187,0,388,1840,788,0,0
7,187,187,0,382,1850,796,0,0
7,186,187,0,385,1850,803,0,0
7,184,186,0,388,1850,810,0,0
7,183,186,0,382,1850,817,0,0
7,182,186,0,387,1850,824,0,0
7,181,186,0,386,1830,831,0,0
7,180,186,0,382,1850,838,0,0
7,179,186,0,389,1850,845,0,0
7,179,186,0,385,1840,852,0,0
7,178,186,0,385,1850,859,0,0
7,178,187,0,389,1840,866,0,0
7,177,187,0,385,1840,873,0,0
7,177,187,0,386,1830,880,0,0
7,176,188,0,389,1830,887,0,0
7,175,188,0,384,1830,894,0,0
7,175,188,0,389,1820,901,0,0
7,174,189,0,389,1820,908,0,0
7,173,189,0,386,1820,915,0,0
7,172,189,0,390,1810,922,0,0
7,172,189,0,389,1810,929,0,0
7,171,189,0,387,1810,936,0,0
7,170,189,0,393,1810,943,0,0
7,170,190,0,388,1810,950,0,0
7,170,190,0,390,1820,957,0,0
7,169,190,0,394,1820,964,0,0
7,169,191,0,389,1810,971,0,0
7,169,191,0,396,1810,978,0,0
7,169,192,0,397,1810,986,0,0
7,169,192,0,394,1810,993,0,0
7,169,193,0,398,1810,1000,0,0
7,169,193,0,398,1820,1007,0,0
7,169,194,0,397,1820,1014,0,0
7,169,194,0,402,1820,1021,0,0
7,169,195,0,397,1820,1028,0,0
7,169,195,0,399,1820,1035,0,0
7,169,196,0,403,1820,1042,0,0
7,169,196,0,397,1820,1049,0,0
7,169,197,0,402,1810,1056,0,0
7,169,197,0,405,1810,1063,0,0
7,169,197,0,402,1820,1070,0,0
7,169,198,0,412,1820,1077,0,0
7,169,198,0,416,1830,1084,0,0
7,169,199,0,418,1820,1091,0,0
7,169,199,0,424,1820,1098,0,0
7,169,200,0,421,1810,1105,0,0
7,169,201,0,423,1810,1112,0,0
7,169,201,0,429,1810,1119,0,0
7,169,202,0,424,1810,1126,0,0
7,169,202,0,427,1810,1133,0,0
7,169,203,0,430,1810,1140,0,0
7,169,204,0,424,1810,1147,0,0
7,169,204,0,430,1810,1154,0,0
7,169,205,0,430,1810,1161,0,0
7,169,206,0,429,1810,1169,0,0
7,169,206,0,434,1800,1176,0,0
7,168,207,0,431,1800,1183,0,0
7,168,208,0,433,1800,1190,0,0
7,168,208,0,440,1800,1197,0,0
7,168,209,0,437,1800,1204,0,0
7,168,210,0,440,1810,1211,0,0
7,168,211,0,443,1810,1218,0,0
7,168,211,0,440,1800,1225,0,0
7,168,212,0,445,1800,1232,0,0
7,167,213,0,446,1800,1239,0,0
7,167,214,0,444,1800,1246,0,0
7,167,215,0,450,1800,1253,0,0
7,167,215,0,447,1800,1260,0,0
7,167,216,0,447,1800,1267,0,0
7,166,217,12,452,1790,1274,0,0
7,166,217,0,447,1770,1281,0,0
7,166,218,12,450,1760,1288,0,0
7,166,219,0,449,1750,1295,0,0
7,165,220,0,442,1750,1302,0,0
7,165,220,0,446,1760,1309,0,0
7,165,221,0,446,1770,1316,0,0
7,165,221,0,443,1770,1323,0,0
7,165,222,0,449,1770,1330,0,0
7,164,223,0,448,1760,1337,0,0
7,164,223,0,446,1760,1344,0,0
7,164,224,0,453,1750,1352,0,0
7,164,224,0,448,1760,1359,0,0
7,164,225,0,449,1770,1366,0,0
7,163,226,0,453,1770,1373,0,0
7,163,226,0,447,1760,1380,0,0
7,163,227,0,452,1770,1387,0,0
7,163,227,0,453,1770,1394,0,0
7,163,228,0,450,1770,1401,0,0
7,163,229,0,456,1780,1408,0,0
7,164,230,0,456,1780,1415,0,0
7,164,230,0,455,1790,1422,0,0
7,164,231,0,462,1790,1429,0,0
7,165,232,0,456,1790,1436,0,0
7,165,232,0,459,1800,1443,0,0
7,165,233,0,464,1800,1450,0,0
7,165,234,0,457,1790,1457,0,0
7,165,234,0,462,1790,1464,0,0
7,166,235,0,463,1790,1471,0,0
7,166,236,0,457,1790,1478,0,0
7,166,237,0,464,1790,1485,0,0
7,167,237,0,463,1800,1492,0,0
7,167,238,0,462,1800,1499,0,0
7,167,239,0,466,1810,1506,0,0
7,168,240,0,462,1810,1513,0,0
7,168,241,0,464,1800,1520,0,0
7,169,241,0,468,1800,1527,0,0
7,170,242,0,462,1800,1534,0,0
7,170,243,0,465,1800,1542,0,0
7,171,243,0,468,1800,1549,0,0
7,171,244,0,462,1800,1556,0,0
7,171,244,0,468,1800,1563,0,0
7,172,245,0,467,1800,1570,0,0
7,172,245,0,465,1800,1577,0,0
7,173,246,0,469,1810,1584,0,0
7,173,246,0,465,1810,1591,0,0
7,174,247,0,466,1810,1598,0,0
7,175,247,0,471,1810,1605,0,0
7,175,248,0,465,1810,1612,0,0
7,176,249,0,467,1810,1619,0,0
7,177,249,0,471,1810,1626,0,0
7,178,250,0,465,1810,1633,0,0
7,179,250,0,470,1810,1640,0,0
7,179,251,0,470,1820,1647,0,0
7,180,251,0,467,1830,1654,0,0
7,181,252,0,471,1830,1661,0,0
7,182,252,0,468,1830,1668,0,0
7,183,253,0,468,1830,1675,0,0
7,184,254,0,473,1820,1682,0,0
7,184,254,0,468,1820,1689,0,0
7,185,255,0,469,1820,1696,0,0
7,186,255,0,473,1830,1703,0,0
7,187,256,0,468,1840,1710,0,0
7,188,256,0,472,1840,1717,0,0
7,189,257,0,471,1840,1725,0,0
7,190,257,0,468,1840,1732,0,0
7,191,257,0,473,1830,1739,0,0
7,192,258,0,471,1830,1746,0,0
7,192,258,0,469,1830,1753,0,0
7,193,258,0,476,1820,1760,0,0
7,194,258,0,469,1820,1767,0,0
7,195,259,0,471,1820,1774,0,0
7,195,259,0,474,1820,1781,0,0
7,196,259,0,468,1830,1788,0,0
7,196,259,0,474,1830,1795,0,0
7,197,259,0,474,1830,1802,0,0
7,197,259,0,471,1830,1809,0,0
7,198,259,0,474,1820,1816,0,0
7,198,259,0,474,1820,1823,0,0
7,199,259,0,472,1830,1830,0,0
7,199,259,0,478,1830,1837,0,0
7,200,259,0,471,1840,1844,0,0
7,200,259,0,473,1840,1851,0,0
7,201,259,0,478,1830,1858,0,0
7,202,259,0,471,1820,1865,0,0
7,202,259,0,474,1820,1872,0,0
7,203,259,0,478,1810,1879,0,0
7,204,259,0,471,1810,1886,0,0
7,205,259,0,477,1810,1893,0,0
7,205,259,0,476,1830,1900,0,0
7,206,259,0,473,1830,1908,0,0
7,207,259,0,478,1850,1915,0,0
7,208,259,0,473,1850,1922,0,0
7,210,259,0,474,1850,1929,0,0
7,211,259,0,479,1870,1936,0,0
7,212,259,0,472,1870,1943,0,0
