Subject,X,Y,Z,Pressure,GripAngle,Timestamp,Test_ID,PWP
27,197,205,0,19,1150,0,0,1
27,197,205,0,24,1150,9,0,1
27,197,205,0,28,1160,18,0,1
27,197,205,0,38,1160,27,0,1
27,197,205,0,50,1160,36,0,1
27,197,205,0,58,1160,45,0,1
27,197,205,0,67,1140,54,0,1
27,197,205,0,80,1150,63,0,1
27,197,205,0,87,1170,72,0,1
27,197,205,0,88,1150,81,0,1
27,197,205,0,87,1160,90,0,1
27,197,205,0,80,1160,99,0,1
27,197,205,0,73,1140,108,0,1
27,197,205,0,67,1150,117,0,1
27,197,205,0,66,1170,126,0,1
27,197,205,0,66,1160,135,0,1
27,197,205,0,64,1160,144,0,1
27,197,205,0,66,1170,153,0,1
27,197,205,0,67,1160,162,0,1
27,197,205,0,68,1170,171,0,1
27,197,205,0,77,1170,180,0,1
27,197,205,0,85,1160,189,0,1
27,197,205,0,92,1160,198,0,1
27,197,205,0,105,1160,207,0,1
27,197,204,0,110,1160,216,0,1
27,198,204,0,110,1160,225,0,1
27,198,204,0,110,1160,234,0,1
27,198,204,0,111,1160,243,0,1
27,199,203,0,106,1160,252,0,1
27,199,203,0,103,1170,261,0,1
27,199,202,0,94,1170,270,0,1
27,200,202,0,90,1190,279,0,1
27,201,201,0,87,1200,288,0,1
27,201,201,0,84,1200,297,0,1
27,202,200,0,85,1200,306,0,1
27,202,200,0,85,1190,315,0,1
27,203,199,0,85,1190,324,0,1
27,203,199,0,92,1200,333,0,1
27,203,199,0,100,1200,342,0,1
27,203,198,0,110,1200,351,0,1
27,203,198,0,117,1200,360,0,1
27,204,197,0,119,1200,369,0,1
27,204,197,0,125,1200,378,0,1
27,204,197,0,132,1200,387,0,1
27,204,196,0,132,1200,396,0,1
27,204,196,0,132,1210,405,0,1
27,204,196,0,136,1200,414,0,1
27,204,196,0,136,1180,423,0,1
27,204,196,0,138,1210,432,0,1
27,204,196,0,136,1190,441,0,1
27,204,196,0,136,1190,450,0,1
27,204,195,0,137,1200,459,0,1
27,203,195,0,136,1200,468,0,1
27,203,195,0,136,1200,477,0,1
27,203,195,0,136,1200,486,0,1
27,203,195,0,136,1210,495,0,1
27,202,195,0,136,1220,504,0,1
27,202,195,0,136,1200,513,0,1
27,202,194,0,137,1200,522,0,1
27,202,194,0,137,1200,531,0,1
27,201,194,0,137,1190,540,0,1
27,201,194,0,139,1200,549,0,1
27,201,194,0,142,1210,558,0,1
27,201,194,0,142,1210,567,0,1
27,201,194,0,149,1190,576,0,1
27,200,194,0,152,1190,585,0,1
27,200,194,0,155,1200,594,0,1
27,199,193,0,161,1200,603,0,1
27,199,193,0,163,1200,612,0,1
27,199,193,0,167,1210,621,0,1
27,199,193,0,170,1210,630,0,1
27,198,193,0,170,1210,639,0,1
27,198,193,0,172,1210,648,0,1
27,198,193,0,172,1210,657,0,1
27,197,193,0,171,1200,667,0,1
27,197,192,0,172,1210,676,0,1
27,197,192,0,172,1220,685,0,1
27,197,192,0,171,1210,694,0,1
27,197,192,0,172,1190,703,0,1
27,196,192,0,174,1190,712,0,1
27,196,192,0,172,1200,721,0,1
27,196,192,0,175,1200,730,0,1
27,196,192,0,175,1200,739,0,1
27,195,192,0,175,1200,748,0,1
27,195,192,0,175,1200,757,0,1
27,195,191,0,174,1220,766,0,1
27,195,191,0,176,1230,775,0,1
27,195,191,0,181,1210,784,0,1
27,194,191,0,181,1200,793,0,1
27,194,191,0,187,1200,802,0,1
27,194,191,0,190,1200,811,0,1
27,194,191,0,191,1210,820,0,1
27,194,191,0,194,1210,829,0,1
27,194,191,0,195,1200,838,0,1
27,193,191,0,198,1190,847,0,1
27,193,190,0,198,1190,856,0,1
27,193,190,0,198,1210,865,0,1
27,193,190,0,198,1230,874,0,1
27,193,190,0,201,1220,883,0,1
27,192,190,0,201,1220,892,0,1
27,192,190,0,201,1210,901,0,1
27,192,190,0,201,1210,910,0,1
27,192,189,0,201,1220,919,0,1
27,192,189,0,202,1220,928,0,1
27,192,189,0,201,1210,937,0,1
27,192,189,0,201,1200,946,0,1
27,192,189,0,204,1200,955,0,1
27,192,188,0,201,1210,964,0,1
27,192,188,0,204,1210,973,0,1
27,191,188,0,208,1200,982,0,1
27,191,188,0,210,1200,991,0,1
27,191,187,0,217,1200,1000,0,1
27,191,187,0,223,1210,1009,0,1
27,191,187,0,226,1190,1018,0,1
27,191,187,0,229,1190,1027,0,1
27,191,187,0,231,1190,1036,0,1
27,190,187,0,231,1190,1045,0,1
27,190,187,0,235,1190,1054,0,1
27,190,187,0,237,1190,1063,0,1
27,190,187,0,238,1180,1072,0,1
27,190,186,0,242,1190,1081,0,1
27,190,186,0,243,1190,1090,0,1
27,189,186,0,245,1200,1099,0,1
27,189,186,0,247,1190,1108,0,1
27,189,186,0,248,1190,1117,0,1
27,189,186,0,250,1200,1126,0,1
27,189,186,0,251,1200,1135,0,1
27,188,186,0,254,1190,1144,0,1
27,188,186,0,256,1190,1153,0,1
27,188,186,0,256,1180,1162,0,1
27,188,185,0,257,1200,1171,0,1
27,188,185,0,257,1190,1180,0,1
27,188,185,0,256,1190,1189,0,1
27,188,185,0,257,1200,1198,0,1
27,187,186,0,257,1190,1207,0,1
27,187,186,0,255,1180,1216,0,1
27,187,186,0,256,1200,1225,0,1
27,187,186,0,254,1200,1234,0,1
27,186,186,0,254,1200,1243,0,1
27,186,187,0,254,1200,1252,0,1
27,185,187,0,253,1200,1261,0,1
27,185,187,0,253,1190,1270,0,1
27,185,188,0,254,1200,1279,0,1
27,184,188,0,253,1200,1288,0,1
27,184,188,0,253,1200,1297,0,1
27,183,189,0,253,1180,1306,0,1
27,183,189,0,250,1170,1315,0,1
27,182,189,0,253,1190,1324,0,1
27,182,190,0,251,1180,1333,0,1
27,182,190,0,251,1180,1342,0,1
27,181,190,0,253,1210,1351,0,1
27,181,190,0,250,1210,1360,0,1
27,181,191,0,251,1190,1369,0,1
27,180,191,0,253,1190,1378,0,1
27,180,191,0,250,1190,1387,0,1
27,180,191,0,251,1180,1396,0,1
27,179,191,0,253,1180,1405,0,1
27,179,191,0,251,1170,1414,0,1
27,179,192,0,253,1190,1423,0,1
27,179,192,0,251,1180,1432,0,1
27,178,192,0,250,1190,1441,0,1
27,178,192,0,253,1200,1450,0,1
27,178,193,0,251,1190,1459,0,1
27,178,193,0,251,1190,1468,0,1
27,178,193,0,253,1210,1477,0,1
27,178,193,0,251,1200,1486,0,1
27,177,193,0,253,1190,1495,0,1
27,177,193,0,254,1190,1504,0,1
27,177,193,0,253,1190,1513,0,1
27,177,193,0,254,1190,1522,0,1
27,176,194,0,254,1210,1531,0,1
27,176,194,0,254,1200,1540,0,1
27,176,194,0,256,1190,1549,0,1
27,175,194,0,257,1190,1558,0,1
27,175,194,0,259,1190,1567,0,1
27,175,194,0,264,1200,1576,0,1
27,174,195,0,261,1200,1585,0,1
27,174,195,0,264,1200,1594,0,1
27,174,195,0,264,1200,1603,0,1
27,173,195,0,264,1200,1612,0,1
27,173,195,0,264,1190,1621,0,1
27,172,196,0,265,1200,1630,0,1
27,172,196,0,264,1210,1639,0,1
27,172,196,0,264,1210,1648,0,1
27,172,196,0,265,1200,1657,0,1
27,171,197,0,265,1190,1666,0,1
27,171,197,0,267,1180,1675,0,1
27,170,197,0,264,1170,1684,0,1
27,170,197,0,264,1200,1693,0,1
27,170,198,0,265,1200,1702,0,1
27,169,198,0,264,1200,1711,0,1
27,169,199,0,264,1190,1720,0,1
27,169,199,0,264,1190,1729,0,1
27,168,200,0,264,1180,1738,0,1
27,168,200,0,265,1180,1747,0,1
27,168,200,0,264,1170,1756,0,1
27,167,201,0,264,1170,1765,0,1
27,167,201,0,264,1170,1774,0,1
27,167,201,0,264,1170,1783,0,1
27,166,202,0,264,1170,1792,0,1
27,166,202,0,265,1180,1801,0,1
27,166,202,0,264,1180,1810,0,1
27,166,203,0,264,1180,1819,0,1
27,166,203,0,264,1180,1828,0,1
27,166,203,0,262,1180,1837,0,1
27,166,204,0,264,1170,1846,0,1
27,166,204,0,264,1170,1855,0,1
27,166,204,0,262,1180,1864,0,1
27,166,205,0,264,1160,1873,0,1
27,165,205,0,261,1150,1882,0,1
27,165,205,0,262,1160,1891,0,1
27,165,206,0,264,1170,1900,0,1
27,165,206,0,261,1180,1909,0,1
27,165,206,12,262,1180,1918,0,1
27,165,207,0,262,1170,1927,0,1
27,165,207,24,264,1160,1936,0,1
27,165,207,12,257,1140,1945,0,1
27,165,208,0,262,1140,1955,0,1
27,165,208,28,255,1140,1964,0,1
27,165,209,0,258,1130,1973,0,1
27,165,209,0,257,1110,1982,0,1
27,165,209,0,257,1110,1991,0,1
27,165,210,0,257,1130,2000,0,1
27,165,210,0,255,1140,2009,0,1
27,165,210,0,259,1140,2018,0,1
27,165,211,0,260,1140,2027,0,1
27,165,211,0,255,1130,2036,0,1
27,165,212,0,256,1120,2045,0,1
27,165,212,0,259,1110,2054,0,1
27,165,213,0,256,1100,2063,0,1
27,165,213,0,257,1110,2072,0,1
27,165,213,0,256,1110,2081,0,1
27,165,214,0,259,1120,2090,0,1
27,165,214,0,257,1130,2099,0,1
27,165,214,0,256,1120,2108,0,1
27,165,215,0,260,1120,2117,0,1
27,165,215,0,258,1120,2126,0,1
27,165,216,0,256,1120,2135,0,1
27,165,216,0,259,1130,2144,0,1
27,165,216,0,257,1130,2153,0,1
27,165,216,0,256,1140,2162,0,1
27,165,217,0,257,1140,2171,0,1
27,165,217,0,257,1140,2180,0,1
27,165,217,0,256,1130,2189,0,1
27,165,218,0,257,1120,2198,0,1
27,165,218,0,255,1120,2207,0,1
27,165,218,0,259,1130,2216,0,1
27,165,219,0,257,1140,2225,0,1
27,166,219,0,256,1140,2234,0,1
27,166,219,0,257,1140,2243,0,1
27,166,220,0,257,1140,2252,0,1
27,166,220,0,259,1140,2261,0,1
27,166,221,0,260,1140,2270,0,1
27,166,221,0,258,1130,2279,0,1
27,166,221,12,257,1140,2288,0,1
27,167,222,0,261,1160,2297,0,1
27,167,222,0,257,1150,2306,0,1
27,167,223,0,257,1140,2315,0,1
27,167,223,0,260,1160,2324,0,1
27,168,224,0,257,1160,2333,0,1
27,168,224,0,260,1160,2342,0,1
27,168,225,0,261,1170,2351,0,1
27,168,225,0,257,1160,2360,0,1
27,169,226,0,258,1160,2369,0,1
27,169,227,0,257,1150,2378,0,1
27,169,227,0,256,1150,2387,0,1
27,170,228,0,257,1160,2396,0,1
27,170,228,0,256,1150,2405,0,1
27,170,229,0,258,1160,2414,0,1
27,171,230,0,259,1160,2423,0,1
27,171,230,0,254,1160,2432,0,1
27,171,231,0,254,1160,2441,0,1
27,172,231,0,255,1170,2450,0,1
27,172,232,0,254,1170,2459,0,1
27,173,232,0,254,1180,2468,0,1
27,173,232,0,256,1180,2477,0,1
27,173,233,0,253,1170,2486,0,1
27,173,233,0,253,1160,2495,0,1
27,174,234,0,254,1180,2504,0,1
27,174,234,0,256,1190,2513,0,1
27,175,235,0,253,1180,2522,0,1
27,175,235,0,250,1170,2531,0,1
27,175,236,0,250,1160,2540,0,1
27,175,236,0,250,1160,2549,0,1
27,176,237,0,251,1170,2558,0,1
27,176,237,0,250,1170,2567,0,1
27,176,238,0,249,1170,2576,0,1
27,177,238,0,250,1180,2585,0,1
27,177,239,0,248,1170,2594,0,1
27,177,239,0,248,1170,2603,0,1
27,178,240,0,245,1180,2612,0,1
27,179,240,0,245,1170,2621,0,1
27,179,241,0,242,1170,2630,0,1
27,179,241,0,242,1170,2639,0,1
27,179,242,0,247,1170,2648,0,1
27,180,242,0,241,1180,2657,0,1
27,180,243,0,244,1170,2666,0,1
27,181,243,0,243,1170,2675,0,1
27,181,243,0,241,1170,2684,0,1
27,181,244,0,242,1160,2693,0,1
27,182,244,0,243,1170,2702,0,1
27,182,244,0,246,1160,2711,0,1
27,182,245,0,243,1160,2720,0,1
27,183,245,0,242,1170,2729,0,1
27,183,245,0,244,1160,2738,0,1
27,184,245,0,245,1170,2747,0,1
27,184,246,0,243,1180,2756,0,1
27,185,246,0,246,1160,2765,0,1
27,185,246,0,246,1160,2774,0,1
27,186,246,0,244,1180,2783,0,1
27,186,247,0,244,1170,2792,0,1
27,186,247,0,245,1180,2801,0,1
27,187,247,0,244,1180,2810,0,1
27,187,247,0,244,1180,2819,0,1
27,188,247,0,247,1180,2828,0,1
27,188,247,0,244,1170,2837,0,1
27,189,247,0,247,1180,2846,0,1
27,189,247,0,244,1180,2855,0,1
27,189,248,0,247,1170,2864,0,1
27,190,248,0,244,1170,2873,0,1
27,190,248,0,243,1170,2882,0,1
27,191,248,0,244,1170,2891,0,1
27,191,248,0,244,1180,2900,0,1
27,192,248,0,244,1180,2909,0,1
27,193,248,0,244,1170,2918,0,1
27,193,248,0,243,1170,2927,0,1
27,193,249,0,244,1170,2936,0,1
27,194,249,0,244,1180,2945,0,1
27,195,249,0,244,1190,2954,0,1
27,196,249,0,245,1190,2963,0,1
27,196,249,0,246,1190,2972,0,1
27,197,249,0,243,1190,2981,0,1
27,198,249,0,244,1190,2990,0,1
27,198,249,0,244,1190,2999,0,1
27,199,249,0,244,1200,3008,0,1
27,200,249,0,244,1200,3017,0,1
27,201,249,0,245,1190,3026,0,1
27,202,248,0,245,1210,3035,0,1
27,203,248,0,247,1200,3044,0,1
27,204,248,0,245,1180,3053,0,1
27,205,248,0,247,1180,3062,0,1
27,206,248,0,248,1160,3071,0,1
27,207,248,0,247,1180,3080,0,1
27,208,247,0,250,1190,3089,0,1
27,209,247,0,250,1190,3098,0,1
27,210,247,0,249,1190,3107,0,1
27,210,247,0,251,1190,3116,0,1
27,211,247,0,250,1210,3125,0,1
27,212,247,0,250,1190,3134,0,1
27,212,247,0,254,1200,3143,0,1
27,213,247,0,250,1200,3152,0,1
27,214,247,0,256,1200,3161,0,1
27,215,246,0,251,1200,3170,0,1
27,216,246,0,250,1200,3179,0,1
27,216,246,0,253,1210,3188,0,1
27,217,246,0,251,1190,3197,0,1
27,217,246,0,250,1190,3206,0,1
27,218,246,0,253,1200,3215,0,1
27,219,246,0,253,1200,3224,0,1
27,219,246,0,256,1170,3233,0,1
27,219,245,0,254,1190,3243,0,1
27,220,245,0,250,1190,3252,0,1
27,220,245,0,254,1190,3261,0,1
27,220,245,0,253,1200,3270,0,1
27,221,245,0,250,1200,3279,0,1
27,221,245,0,253,1190,3288,0,1
27,222,245,0,254,1190,3297,0,1
27,222,245,0,253,1190,3306,0,1
27,222,244,0,257,1190,3315,0,1
27,223,244,0,251,1190,3324,0,1
27,223,244,0,254,1200,3333,0,1
27,223,244,0,254,1190,3342,0,1
27,223,244,0,253,1180,3351,0,1
27,224,244,0,254,1200,3360,0,1
27,224,244,0,256,1200,3369,0,1
27,225,244,0,254,1200,3378,0,1
27,225,244,0,256,1200,3387,0,1
27,225,243,0,256,1200,3396,0,1
27,226,243,0,255,1190,3405,0,1
27,226,243,0,257,1190,3414,0,1
27,227,243,0,258,1200,3423,0,1
27,228,243,0,256,1200,3432,0,1
27,228,243,0,256,1200,3441,0,1
27,229,243,0,254,1190,3450,0,1
27,229,243,0,255,1190,3459,0,1
27,230,243,0,257,1190,3468,0,1
27,230,243,0,254,1180,3477,0,1
27,231,243,0,257,1190,3486,0,1
27,231,242,0,256,1190,3495,0,1
27,232,242,0,255,1180,3504,0,1
27,232,242,0,256,1190,3513,0,1
27,233,242,0,257,1200,3522,0,1
27,233,242,0,255,1190,3531,0,1
27,234,242,0,257,1200,3540,0,1
27,235,242,0,258,1210,3549,0,1
27,235,241,0,257,1200,3558,0,1
27,236,241,0,260,1220,3567,0,1
27,237,241,0,255,1210,3576,0,1
27,238,241,0,256,1210,3585,0,1
27,239,240,0,257,1230,3594,0,1
27,240,240,0,255,1220,3603,0,1
27,241,240,0,256,1230,3612,0,1
27,242,240,0,255,1230,3621,0,1
27,242,240,0,254,1220,3630,0,1
27,243,240,0,253,1230,3639,0,1
27,243,240,0,249,1240,3648,0,1
27,243,240,0,250,1230,3657,0,1
27,244,240,0,250,1250,3666,0,1
27,244,240,0,248,1240,3675,0,1
27,244,240,0,249,1240,3684,0,1
27,244,240,0,250,1250,3693,0,1
27,244,240,0,249,1240,3702,0,1
27,244,240,0,250,1240,3711,0,1
27,244,240,0,250,1240,3720,0,1
27,245,240,0,249,1270,3729,0,1
27,245,240,0,250,1270,3738,0,1
27,246,240,0,250,1240,3747,0,1
27,246,240,0,250,1250,3756,0,1
27,246,240,0,253,1230,3765,0,1
27,247,240,0,250,1230,3774,0,1
27,247,240,0,251,1230,3783,0,1
27,247,239,0,253,1240,3792,0,1
27,247,239,0,256,1230,3801,0,1
27,247,239,0,255,1230,3810,0,1
27,248,239,0,259,1240,3819,0,1
27,248,239,0,264,1240,3828,0,1
27,248,239,0,268,1240,3837,0,1
27,248,239,0,270,1250,3846,0,1
27,248,239,0,270,1240,3855,0,1
27,248,238,0,272,1250,3864,0,1
27,249,238,0,272,1250,3873,0,1
27,249,238,0,270,1250,3882,0,1
27,250,238,0,273,1250,3891,0,1
27,250,237,0,270,1250,3900,0,1
27,251,237,0,270,1250,3909,0,1
27,251,237,0,273,1270,3918,0,1
27,252,237,0,270,1270,3927,0,1
27,252,236,0,273,1270,3936,0,1
27,253,236,0,272,1270,3945,0,1
27,253,236,0,272,1270,3954,0,1
27,254,236,0,271,1250,3963,0,1
27,254,235,0,270,1250,3972,0,1
